original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
378,957555288,6,0.85719544,50,Consoles de jeux,Catégorie 50
379,1269042937,118,0.47213593,2060,Jeux de rôle et figurines,Catégorie 2060
380,1234492881,2403,0.95498824,2403,Lots livres et magazines,Lots livres et magazines
381,103326830,2403,0.39481515,2280,Lots livres et magazines,Catégorie 2280
382,684850685,114,0.74013525,1160,Objets pop culture,Catégorie 1160
383,1278110527,132,0.15603723,1300,Puériculture,Catégorie 1300
384,1289510668,206,0.8052742,1560,Décoration,Catégorie 1560
385,1276014571,192,0.7883798,1302,Linge de maison,Jeux et accessoires de plein air
386,1310848929,194,0.2034413,1320,Épicerie,Catégorie 1320
387,1276135895,2522,0.97117394,2522,Fournitures papeterie,Fournitures papeterie
388,1304162833,2522,0.9294682,2522,Fournitures papeterie,Fournitures papeterie
389,894019601,2462,0.42538437,2060,Console et Jeux vidéos occasion,Catégorie 2060
390,1259385905,222,0.91862816,1920,Animalerie,Catégorie 1920
391,1201839046,206,0.2670896,1281,Décoration,Jeux enfant
392,1275677730,194,0.9091436,2060,Épicerie,Catégorie 2060
393,1321577533,2582,0.70441365,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
394,1078328437,2462,0.5316395,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
395,938787362,2522,0.07782732,2522,Fournitures papeterie,Fournitures papeterie
396,1215140968,1,0.42234576,2522,Livres occasion,Fournitures papeterie
397,883965920,2403,0.38220212,10,Lots livres et magazines,Catégorie 10
398,1258604196,118,0.3401728,1280,Jeux de rôle et figurines,Catégorie 1280
399,1325228218,5,0.97644395,50,Accessoires gaming,Catégorie 50
400,1310259587,1281,0.5686743,1560,Jeux enfant,Catégorie 1560
401,1313450260,132,0.7690103,1300,Puériculture,Catégorie 1300
402,1124720402,114,0.9878169,1160,Objets pop culture,Catégorie 1160
403,1227168728,132,0.40383828,1300,Puériculture,Catégorie 1300
404,941251766,2522,0.6612268,2522,Fournitures papeterie,Fournitures papeterie
405,1261429034,156,0.9809523,1301,Mobilier,Lingerie enfant et jeu de bar
406,1280133705,1301,0.74197215,2220,Lingerie enfant et jeu de bar,Catégorie 2220
407,1209710388,206,0.6604045,2583,Décoration,Piscine et accessoires
408,1116559053,13,0.7408107,1140,Modélisme,Catégorie 1140
409,1311759909,1281,0.2569504,2060,Jeux enfant,Catégorie 2060
410,879444188,114,0.18324776,1160,Objets pop culture,Catégorie 1160
411,1177247930,118,0.18727387,2403,Jeux de rôle et figurines,Lots livres et magazines
412,969930231,156,0.30506518,2522,Mobilier,Fournitures papeterie
413,1211777890,206,0.34606785,1560,Décoration,Catégorie 1560
414,1286867828,132,0.62313443,1300,Puériculture,Catégorie 1300
415,1156555549,4,0.33265504,2403,Jeux consoles neuf,Lots livres et magazines
416,1218280607,2403,0.9276484,2403,Lots livres et magazines,Lots livres et magazines
417,1262733026,2583,0.97741866,2583,Piscine et accessoires,Piscine et accessoires
418,1307821894,132,0.48962513,1300,Puériculture,Catégorie 1300
419,1181025698,1281,0.7778377,2585,Jeux enfant,Outillage de jardin
420,1276526854,2582,0.42911628,1320,Mobilier et accessoires de jardin,Catégorie 1320
421,1313036758,2585,0.4866726,1560,Outillage de jardin,Catégorie 1560
422,1259279898,222,0.9421135,1920,Animalerie,Catégorie 1920
423,1121419838,2583,0.22014377,2583,Piscine et accessoires,Piscine et accessoires
424,1195682317,1302,0.38958552,2403,Jeux et accessoires de plein air,Lots livres et magazines
425,1284125076,222,0.8785848,1920,Animalerie,Catégorie 1920
426,1276006583,192,0.849156,1302,Linge de maison,Jeux et accessoires de plein air
427,1040436044,2403,0.8819174,2403,Lots livres et magazines,Lots livres et magazines
428,1181486187,2403,0.85776913,2403,Lots livres et magazines,Lots livres et magazines
429,1148272448,2462,0.4885545,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
430,1259118392,222,0.9065671,1920,Animalerie,Catégorie 1920
431,1072570510,194,0.24676073,2583,Épicerie,Piscine et accessoires
432,1041960805,206,0.1871762,2060,Décoration,Catégorie 2060
433,1117761576,2705,0.91531897,2705,Livres neufs,Livres neufs
434,1283675949,2582,0.64301157,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
435,1310648930,194,0.14532788,1560,Épicerie,Catégorie 1560
436,1255498727,2705,0.8717986,2705,Livres neufs,Livres neufs
437,1116870773,2705,0.9133305,2705,Livres neufs,Livres neufs
438,1017116474,1,0.52194333,10,Livres occasion,Catégorie 10
439,1165719058,5,0.9487526,50,Accessoires gaming,Catégorie 50
440,1008056211,1302,0.45943573,2280,Jeux et accessoires de plein air,Catégorie 2280
441,1244405194,118,0.9224829,1280,Jeux de rôle et figurines,Catégorie 1280
442,1263803707,116,0.21248063,2060,Cartes de jeux,Catégorie 2060
443,1282773879,132,0.70312715,1300,Puériculture,Catégorie 1300
444,1167679351,228,0.33115396,1940,Journaux et revues occasion,Catégorie 1940
445,1177148829,206,0.43984213,1320,Décoration,Catégorie 1320
446,1134499519,1302,0.40931052,2403,Jeux et accessoires de plein air,Lots livres et magazines
447,1265914424,2582,0.98778033,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
448,1313638875,2582,0.6738904,1560,Mobilier et accessoires de jardin,Catégorie 1560
449,929786143,1,0.5868107,10,Livres occasion,Catégorie 10
450,1168896838,13,0.9746432,1140,Modélisme,Catégorie 1140
451,1251033291,1281,0.69919807,2060,Jeux enfant,Catégorie 2060
452,1278802793,222,0.9422887,1920,Animalerie,Catégorie 1920
453,1266389310,1302,0.31634873,2582,Jeux et accessoires de plein air,Mobilier et accessoires de jardin
454,1100999004,132,0.8759889,1300,Puériculture,Catégorie 1300
455,1275053243,222,0.7384304,1920,Animalerie,Catégorie 1920
456,1282026838,132,0.8015031,1300,Puériculture,Catégorie 1300
457,1170644604,6,0.9160115,60,Consoles de jeux,Catégorie 60
458,869864591,128,0.12364084,50,Jouets enfant,Catégorie 50
459,1202897208,5,0.2432873,1302,Accessoires gaming,Jeux et accessoires de plein air
460,1237175551,1281,0.33148405,2060,Jeux enfant,Catégorie 2060
461,1198187879,1,0.92166066,10,Livres occasion,Catégorie 10
462,1182177456,206,0.3387162,2522,Décoration,Fournitures papeterie
463,1319412951,2585,0.22029866,2583,Outillage de jardin,Piscine et accessoires
464,1225886981,2583,0.9692194,2583,Piscine et accessoires,Piscine et accessoires
465,1264013603,13,0.6753218,1320,Modélisme,Catégorie 1320
466,1318003320,2583,0.9651178,2583,Piscine et accessoires,Piscine et accessoires
467,1268417966,132,0.7412497,1300,Puériculture,Catégorie 1300
468,1301252277,222,0.81102574,1920,Animalerie,Catégorie 1920
469,1249535278,2585,0.1806644,2583,Outillage de jardin,Piscine et accessoires
470,939271329,13,0.21156026,1140,Modélisme,Catégorie 1140
471,1019325526,132,0.55855095,1280,Puériculture,Catégorie 1280
472,941678799,2583,0.93866694,2583,Piscine et accessoires,Piscine et accessoires
473,1026949837,2705,0.25588453,2280,Livres neufs,Catégorie 2280
474,1303273768,2522,0.9552153,2522,Fournitures papeterie,Fournitures papeterie
475,1081459106,4,0.21487585,40,Jeux consoles neuf,Catégorie 40
476,973929845,2403,0.55624783,2403,Lots livres et magazines,Lots livres et magazines
477,1100070255,114,0.3326062,2905,Objets pop culture,Jeux PC en téléchargement
478,957644491,2522,0.93409944,2522,Fournitures papeterie,Fournitures papeterie
479,1316138051,6,0.92378247,60,Consoles de jeux,Catégorie 60
480,883063196,192,0.15787247,1302,Linge de maison,Jeux et accessoires de plein air
481,1250960785,132,0.26531127,1300,Puériculture,Catégorie 1300
482,1316282166,2585,0.25018024,2060,Outillage de jardin,Catégorie 2060
483,1041760879,2585,0.8668228,2585,Outillage de jardin,Outillage de jardin
484,1215022420,2462,0.99728453,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
485,1325915799,194,0.82808566,1320,Épicerie,Catégorie 1320
486,1086251094,2705,0.75014,2705,Livres neufs,Livres neufs
487,1240849397,2522,0.17921849,1280,Fournitures papeterie,Catégorie 1280
488,1308884518,2705,0.48474795,2705,Livres neufs,Livres neufs
489,1230167656,2403,0.53172636,2403,Lots livres et magazines,Lots livres et magazines
490,1108085897,2462,0.92646694,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
491,895761124,114,0.9119088,1160,Objets pop culture,Catégorie 1160
492,1190258056,206,0.22819445,2583,Décoration,Piscine et accessoires
493,1194095249,2905,0.7514378,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
494,1198108458,2705,0.84396976,2705,Livres neufs,Livres neufs
495,1265200874,118,0.8646512,1280,Jeux de rôle et figurines,Catégorie 1280
496,1187522251,2582,0.671469,1320,Mobilier et accessoires de jardin,Catégorie 1320
497,1132789678,1,0.41484535,2403,Livres occasion,Lots livres et magazines
498,1232343608,2585,0.90942705,2585,Outillage de jardin,Outillage de jardin
499,1244270336,2403,0.94854903,2403,Lots livres et magazines,Lots livres et magazines
500,1273032378,222,0.99243605,1920,Animalerie,Catégorie 1920
501,1313438965,132,0.7446816,1300,Puériculture,Catégorie 1300
502,904581873,114,0.9466896,1160,Objets pop culture,Catégorie 1160
503,1176503880,2583,0.5923375,2583,Piscine et accessoires,Piscine et accessoires
504,977983753,2705,0.7696456,2705,Livres neufs,Livres neufs
505,1270219647,2585,0.50395095,2583,Outillage de jardin,Piscine et accessoires
506,1310711409,132,0.6799475,1280,Puériculture,Catégorie 1280
507,1122954644,2705,0.36612603,10,Livres neufs,Catégorie 10
508,1119234615,4,0.69854647,2403,Jeux consoles neuf,Lots livres et magazines
509,929747083,118,0.49678817,1280,Jeux de rôle et figurines,Catégorie 1280
510,1265190033,2585,0.15079175,2585,Outillage de jardin,Outillage de jardin
511,1279233724,222,0.9774369,1920,Animalerie,Catégorie 1920
512,1319412921,206,0.7265263,2583,Décoration,Piscine et accessoires
513,1301496340,118,0.46896967,1300,Jeux de rôle et figurines,Catégorie 1300
514,1272648683,1281,0.979223,2060,Jeux enfant,Catégorie 2060
515,1097439610,5,0.81381893,1160,Accessoires gaming,Catégorie 1160
516,849966199,2905,0.11339829,40,Jeux PC en téléchargement,Catégorie 40
517,982631330,206,0.2975012,1320,Décoration,Catégorie 1320
518,832902087,2462,0.27390808,1180,Console et Jeux vidéos occasion,Catégorie 1180
519,1316233952,6,0.97973734,60,Consoles de jeux,Catégorie 60
520,1239564479,1,0.57371104,10,Livres occasion,Catégorie 10
521,1072881773,2522,0.9095722,2522,Fournitures papeterie,Fournitures papeterie
522,1172791606,2583,0.53935146,2583,Piscine et accessoires,Piscine et accessoires
523,1325847624,194,0.30742478,1320,Épicerie,Catégorie 1320
524,1276825385,206,0.40015545,1560,Décoration,Catégorie 1560
525,1198097933,4,0.42037672,2705,Jeux consoles neuf,Livres neufs
526,1313151156,118,0.50894314,1280,Jeux de rôle et figurines,Catégorie 1280
527,1211983032,2583,0.97670114,2583,Piscine et accessoires,Piscine et accessoires
528,1256970633,222,0.84149355,2522,Animalerie,Fournitures papeterie
529,1244326113,2583,0.97359097,2583,Piscine et accessoires,Piscine et accessoires
530,1244007155,2582,0.22089012,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
531,1040431029,4,0.2764529,1160,Jeux consoles neuf,Catégorie 1160
532,1311457329,1301,0.8928108,2220,Lingerie enfant et jeu de bar,Catégorie 2220
533,1311399160,192,0.82915825,1300,Linge de maison,Catégorie 1300
534,1093655997,2462,0.68114144,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
535,1119960014,192,0.32386944,1281,Linge de maison,Jeux enfant
536,1261329271,2585,0.5857523,2582,Outillage de jardin,Mobilier et accessoires de jardin
537,1267011543,2705,0.9834172,2705,Livres neufs,Livres neufs
538,1128472827,2403,0.32899195,2403,Lots livres et magazines,Lots livres et magazines
539,1169146886,13,0.943517,1140,Modélisme,Catégorie 1140
540,1249694614,194,0.7177481,1302,Épicerie,Jeux et accessoires de plein air
541,1072916643,1281,0.64139044,2060,Jeux enfant,Catégorie 2060
542,1250278197,1281,0.13399144,2060,Jeux enfant,Catégorie 2060
543,1307759387,128,0.6647716,2462,Jouets enfant,Console et Jeux vidéos occasion
544,1255751644,128,0.54723144,1940,Jouets enfant,Catégorie 1940
545,905285524,192,0.23518316,1301,Linge de maison,Lingerie enfant et jeu de bar
546,1196816023,222,0.9498047,1920,Animalerie,Catégorie 1920
547,1324189385,2585,0.5069744,1302,Outillage de jardin,Jeux et accessoires de plein air
548,1198175320,2705,0.9169125,2705,Livres neufs,Livres neufs
549,1198892203,2705,0.929006,2705,Livres neufs,Livres neufs
550,1273460622,1281,0.68662673,1560,Jeux enfant,Catégorie 1560
551,1233438465,2403,0.83206475,2403,Lots livres et magazines,Lots livres et magazines
552,1192264610,6,0.73302066,2522,Consoles de jeux,Fournitures papeterie
553,1198622536,13,0.4471877,1140,Modélisme,Catégorie 1140
554,1066977506,13,0.96055245,1280,Modélisme,Catégorie 1280
555,1323675171,192,0.8462839,1302,Linge de maison,Jeux et accessoires de plein air
556,1236934912,2905,0.62465036,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
557,1283760970,118,0.32842037,2582,Jeux de rôle et figurines,Mobilier et accessoires de jardin
558,1007668884,1302,0.9954077,2280,Jeux et accessoires de plein air,Catégorie 2280
559,1024219964,2522,0.8222156,2522,Fournitures papeterie,Fournitures papeterie
560,897493434,128,0.22625425,1140,Jouets enfant,Catégorie 1140
561,1301446495,192,0.8000297,1560,Linge de maison,Catégorie 1560
562,1261192161,5,0.15018348,2583,Accessoires gaming,Piscine et accessoires
563,1257229260,118,0.52142626,1300,Jeux de rôle et figurines,Catégorie 1300
564,1275252737,222,0.9662947,1920,Animalerie,Catégorie 1920
565,859972530,1302,0.9360851,2280,Jeux et accessoires de plein air,Catégorie 2280
566,1267985998,194,0.35332963,1300,Épicerie,Catégorie 1300
567,934572669,114,0.9803403,1160,Objets pop culture,Catégorie 1160
568,1311836899,1281,0.8173123,2060,Jeux enfant,Catégorie 2060
569,698759856,4,0.29947117,40,Jeux consoles neuf,Catégorie 40
570,1107660429,2585,0.28225353,2583,Outillage de jardin,Piscine et accessoires
571,1113104622,194,0.90983,1320,Épicerie,Catégorie 1320
572,1316229142,6,0.968621,60,Consoles de jeux,Catégorie 60
573,1313372674,206,0.18521973,1300,Décoration,Catégorie 1300
574,1213708442,1302,0.9690902,2280,Jeux et accessoires de plein air,Catégorie 2280
575,1244540475,2583,0.9972714,2583,Piscine et accessoires,Piscine et accessoires
576,1263721421,2583,0.9836201,2583,Piscine et accessoires,Piscine et accessoires
577,1317120376,118,0.40681648,1280,Jeux de rôle et figurines,Catégorie 1280
578,1248849334,2522,0.9750254,2522,Fournitures papeterie,Fournitures papeterie
579,1007389017,1302,0.9859412,2280,Jeux et accessoires de plein air,Catégorie 2280
580,1257420406,1281,0.9867552,1320,Jeux enfant,Catégorie 1320
581,1319412544,2522,0.40603733,2583,Fournitures papeterie,Piscine et accessoires
582,1061544544,194,0.18739578,1320,Épicerie,Catégorie 1320
583,1289409881,1302,0.8262838,2280,Jeux et accessoires de plein air,Catégorie 2280
584,1317017768,2583,0.91340744,2583,Piscine et accessoires,Piscine et accessoires
585,1000969633,194,0.73204994,1320,Épicerie,Catégorie 1320
586,1026827655,1302,0.98423713,2280,Jeux et accessoires de plein air,Catégorie 2280
587,894963676,118,0.21265332,10,Jeux de rôle et figurines,Catégorie 10
588,1267397340,1281,0.9741355,2060,Jeux enfant,Catégorie 2060
589,1265216910,2582,0.660385,2583,Mobilier et accessoires de jardin,Piscine et accessoires
590,1077796585,116,0.60021883,1180,Cartes de jeux,Catégorie 1180
591,1097201514,114,0.73546875,1160,Objets pop culture,Catégorie 1160
592,1089022830,6,0.39045048,60,Consoles de jeux,Catégorie 60
593,1167477874,13,0.49471644,1280,Modélisme,Catégorie 1280
594,1195807809,2583,0.7048106,2583,Piscine et accessoires,Piscine et accessoires
595,1107660058,2585,0.4793443,2583,Outillage de jardin,Piscine et accessoires
596,1010298059,1302,0.84488547,2403,Jeux et accessoires de plein air,Lots livres et magazines
597,1009252863,2585,0.13045384,2280,Outillage de jardin,Catégorie 2280
598,1257551261,194,0.7273919,2220,Épicerie,Catégorie 2220
599,1311430800,132,0.7706596,1300,Puériculture,Catégorie 1300
600,1074870229,2583,0.25900152,2585,Piscine et accessoires,Outillage de jardin
601,1310006750,132,0.89418465,1300,Puériculture,Catégorie 1300
602,1264021451,194,0.93920153,1320,Épicerie,Catégorie 1320
603,1302897196,5,0.9768941,50,Accessoires gaming,Catégorie 50
604,1014691501,1302,0.9672062,2280,Jeux et accessoires de plein air,Catégorie 2280
605,587641008,1281,0.6305313,1140,Jeux enfant,Catégorie 1140
606,856041558,4,0.21177784,1160,Jeux consoles neuf,Catégorie 1160
607,1276198364,2705,0.2844742,2705,Livres neufs,Livres neufs
608,1314048097,222,0.1820107,2060,Animalerie,Catégorie 2060
609,1313840990,132,0.63690436,1280,Puériculture,Catégorie 1280
610,1271558601,132,0.47513613,1300,Puériculture,Catégorie 1300
611,1136005045,228,0.11974911,1940,Journaux et revues occasion,Catégorie 1940
612,1275721007,13,0.493461,1281,Modélisme,Jeux enfant
613,1043740245,192,0.36834937,2583,Linge de maison,Piscine et accessoires
614,1254727931,194,0.53646487,1320,Épicerie,Catégorie 1320
615,1161812002,1302,0.9249903,2280,Jeux et accessoires de plein air,Catégorie 2280
616,1186588880,2462,0.5716901,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
617,1308945838,206,0.16008066,2522,Décoration,Fournitures papeterie
618,1289984316,194,0.9397408,1320,Épicerie,Catégorie 1320
619,1133293016,2585,0.73072714,2522,Outillage de jardin,Fournitures papeterie
620,1273152576,206,0.93887734,1560,Décoration,Catégorie 1560
