original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name,true_category_name
370,1192113361,10,0.25857973,1320,Catégorie 10,Catégorie 1320
371,1272879358,1320,0.99887334,1320,Catégorie 1320,Catégorie 1320
372,1270591478,2585,0.94870484,2585,Outillage de jardin,Outillage de jardin
373,1265375939,2585,0.97942864,2585,Outillage de jardin,Outillage de jardin
374,1020510428,2705,0.99783458,2705,Livres neufs,Livres neufs
375,1295144469,10,0.43923298,10,Catégorie 10,Catégorie 10
376,1007371800,2280,0.84715226,2280,Catégorie 2280,Catégorie 2280
377,1264207826,2060,0.66069286,1560,Catégorie 2060,Catégorie 1560
378,957555288,50,0.47186943,50,Catégorie 50,Catégorie 50
379,1269042937,2060,0.9280598,2060,Catégorie 2060,Catégorie 2060
380,1234492881,2403,0.8070388,2403,Lots livres et magazines,Lots livres et magazines
381,103326830,2280,0.96630993,2280,Catégorie 2280,Catégorie 2280
382,684850685,1140,0.77814866,1160,Catégorie 1140,Catégorie 1160
383,1278110527,1300,0.95764068,1300,Catégorie 1300,Catégorie 1300
384,1289510668,1560,0.98922538,1560,Catégorie 1560,Catégorie 1560
385,1276014571,1302,0.87844438,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
386,1310848929,1320,0.99646144,1320,Catégorie 1320,Catégorie 1320
387,1276135895,2522,0.96795179,2522,Fournitures papeterie,Fournitures papeterie
388,1304162833,2522,0.99813225,2522,Fournitures papeterie,Fournitures papeterie
389,894019601,2403,0.90683374,2060,Lots livres et magazines,Catégorie 2060
390,1259385905,1920,0.9605341,1920,Catégorie 1920,Catégorie 1920
391,1201839046,1281,0.52451693,1281,Jeux enfant,Jeux enfant
392,1275677730,2522,0.92521939,2060,Fournitures papeterie,Catégorie 2060
393,1321577533,2582,0.98663332,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
394,1078328437,2462,0.86194662,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
395,938787362,2522,0.61412479,2522,Fournitures papeterie,Fournitures papeterie
396,1215140968,2522,0.99970657,2522,Fournitures papeterie,Fournitures papeterie
397,883965920,2280,0.46124034,10,Catégorie 2280,Catégorie 10
398,1258604196,1140,0.40299317,1280,Catégorie 1140,Catégorie 1280
399,1325228218,50,0.98616782,50,Catégorie 50,Catégorie 50
400,1310259587,1560,0.97319659,1560,Catégorie 1560,Catégorie 1560
401,1313450260,1300,0.87335765,1300,Catégorie 1300,Catégorie 1300
402,1124720402,1160,0.99967435,1160,Catégorie 1160,Catégorie 1160
403,1227168728,1300,0.9982944,1300,Catégorie 1300,Catégorie 1300
404,941251766,2522,0.99828022,2522,Fournitures papeterie,Fournitures papeterie
405,1261429034,1301,0.9997677,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
406,1280133705,2220,0.74756965,2220,Catégorie 2220,Catégorie 2220
407,1209710388,2583,0.96307143,2583,Piscine et accessoires,Piscine et accessoires
408,1116559053,10,0.3963663,1140,Catégorie 10,Catégorie 1140
409,1311759909,2060,0.97279883,2060,Catégorie 2060,Catégorie 2060
410,879444188,1160,0.99852238,1160,Catégorie 1160,Catégorie 1160
411,1177247930,10,0.51624927,2403,Catégorie 10,Lots livres et magazines
412,969930231,2522,0.99108718,2522,Fournitures papeterie,Fournitures papeterie
413,1211777890,1560,0.84715904,1560,Catégorie 1560,Catégorie 1560
414,1286867828,1300,0.99998763,1300,Catégorie 1300,Catégorie 1300
415,1156555549,10,0.24340013,2403,Catégorie 10,Lots livres et magazines
416,1218280607,2280,0.44389905,2403,Catégorie 2280,Lots livres et magazines
417,1262733026,2583,0.99999951,2583,Piscine et accessoires,Piscine et accessoires
418,1307821894,1300,0.99969595,1300,Catégorie 1300,Catégorie 1300
419,1181025698,2585,0.60239781,2585,Outillage de jardin,Outillage de jardin
420,1276526854,1320,0.342678,1320,Catégorie 1320,Catégorie 1320
421,1313036758,1560,0.78388281,1560,Catégorie 1560,Catégorie 1560
422,1259279898,1920,0.9978364,1920,Catégorie 1920,Catégorie 1920
423,1121419838,2583,0.99704563,2583,Piscine et accessoires,Piscine et accessoires
424,1195682317,2403,0.68970657,2403,Lots livres et magazines,Lots livres et magazines
425,1284125076,1920,0.99174216,1920,Catégorie 1920,Catégorie 1920
426,1276006583,1302,0.99859938,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
427,1040436044,1300,0.62765174,2403,Catégorie 1300,Lots livres et magazines
428,1181486187,2403,0.99655222,2403,Lots livres et magazines,Lots livres et magazines
429,1148272448,2462,0.86561843,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
430,1259118392,1920,0.98824017,1920,Catégorie 1920,Catégorie 1920
431,1072570510,2583,0.99597723,2583,Piscine et accessoires,Piscine et accessoires
432,1041960805,2060,0.32003362,2060,Catégorie 2060,Catégorie 2060
433,1117761576,10,0.36860141,2705,Catégorie 10,Livres neufs
434,1283675949,2582,0.98117269,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
435,1310648930,1560,0.95352214,1560,Catégorie 1560,Catégorie 1560
436,1255498727,2705,0.43965298,2705,Livres neufs,Livres neufs
437,1116870773,2705,0.98511487,2705,Livres neufs,Livres neufs
438,1017116474,10,0.9537413,10,Catégorie 10,Catégorie 10
439,1165719058,50,0.98789317,50,Catégorie 50,Catégorie 50
440,1008056211,2280,0.76260313,2280,Catégorie 2280,Catégorie 2280
441,1244405194,1280,0.97529777,1280,Catégorie 1280,Catégorie 1280
442,1263803707,2060,0.94810129,2060,Catégorie 2060,Catégorie 2060
443,1282773879,1300,0.9865488,1300,Catégorie 1300,Catégorie 1300
444,1167679351,1940,0.99960537,1940,Catégorie 1940,Catégorie 1940
445,1177148829,1320,0.26666671,1320,Catégorie 1320,Catégorie 1320
446,1134499519,2403,0.98751738,2403,Lots livres et magazines,Lots livres et magazines
447,1265914424,2582,0.9798312,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
448,1313638875,1560,0.83064378,1560,Catégorie 1560,Catégorie 1560
449,929786143,10,0.56242241,10,Catégorie 10,Catégorie 10
450,1168896838,1140,0.97543099,1140,Catégorie 1140,Catégorie 1140
451,1251033291,2060,0.98595049,2060,Catégorie 2060,Catégorie 2060
452,1278802793,1920,0.98161935,1920,Catégorie 1920,Catégorie 1920
453,1266389310,2582,0.95833458,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
454,1100999004,1140,0.45112892,1300,Catégorie 1140,Catégorie 1300
455,1275053243,1920,0.97800813,1920,Catégorie 1920,Catégorie 1920
456,1282026838,1300,0.90005837,1300,Catégorie 1300,Catégorie 1300
457,1170644604,60,0.73614448,60,Catégorie 60,Catégorie 60
458,869864591,50,0.95374506,50,Catégorie 50,Catégorie 50
459,1202897208,2583,0.99491043,1302,Piscine et accessoires,Jeux et accessoires de plein air
460,1237175551,2060,0.63760779,2060,Catégorie 2060,Catégorie 2060
461,1198187879,2705,0.42971517,10,Livres neufs,Catégorie 10
462,1182177456,2522,0.87731887,2522,Fournitures papeterie,Fournitures papeterie
463,1319412951,2583,0.99985553,2583,Piscine et accessoires,Piscine et accessoires
464,1225886981,2583,0.98555944,2583,Piscine et accessoires,Piscine et accessoires
465,1264013603,1280,0.30155965,1320,Catégorie 1280,Catégorie 1320
466,1318003320,2583,0.99981998,2583,Piscine et accessoires,Piscine et accessoires
467,1268417966,1300,0.99993151,1300,Catégorie 1300,Catégorie 1300
468,1301252277,1920,0.9735657,1920,Catégorie 1920,Catégorie 1920
469,1249535278,2583,0.99992313,2583,Piscine et accessoires,Piscine et accessoires
470,939271329,1140,0.96486397,1140,Catégorie 1140,Catégorie 1140
471,1019325526,2280,0.27831129,1280,Catégorie 2280,Catégorie 1280
472,941678799,2583,0.9971114,2583,Piscine et accessoires,Piscine et accessoires
473,1026949837,2280,0.79503507,2280,Catégorie 2280,Catégorie 2280
474,1303273768,2522,0.9940725,2522,Fournitures papeterie,Fournitures papeterie
475,1081459106,40,0.41892206,40,Catégorie 40,Catégorie 40
476,973929845,10,0.66151037,2403,Catégorie 10,Lots livres et magazines
477,1100070255,2905,0.99916502,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
478,957644491,2522,0.99448353,2522,Fournitures papeterie,Fournitures papeterie
479,1316138051,60,0.99996402,60,Catégorie 60,Catégorie 60
480,883063196,1302,0.75744954,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
481,1250960785,1300,0.98327609,1300,Catégorie 1300,Catégorie 1300
482,1316282166,2585,0.5501898,2060,Outillage de jardin,Catégorie 2060
483,1041760879,2585,0.92116941,2585,Outillage de jardin,Outillage de jardin
484,1215022420,2462,0.99919199,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
485,1325915799,1320,0.97323897,1320,Catégorie 1320,Catégorie 1320
486,1086251094,2705,0.99394367,2705,Livres neufs,Livres neufs
487,1240849397,1280,0.32506613,1280,Catégorie 1280,Catégorie 1280
488,1308884518,2705,0.60207267,2705,Livres neufs,Livres neufs
489,1230167656,2280,0.42246059,2403,Catégorie 2280,Lots livres et magazines
490,1108085897,2462,0.96816937,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
491,895761124,1160,0.9754545,1160,Catégorie 1160,Catégorie 1160
492,1190258056,2583,0.99974281,2583,Piscine et accessoires,Piscine et accessoires
493,1194095249,2905,0.9999996,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
494,1198108458,2705,0.9636266,2705,Livres neufs,Livres neufs
495,1265200874,1280,0.15606811,1280,Catégorie 1280,Catégorie 1280
496,1187522251,1320,0.40679506,1320,Catégorie 1320,Catégorie 1320
497,1132789678,2705,0.6594014,2403,Livres neufs,Lots livres et magazines
498,1232343608,2585,0.84031703,2585,Outillage de jardin,Outillage de jardin
499,1244270336,2403,0.95086705,2403,Lots livres et magazines,Lots livres et magazines
500,1273032378,1920,0.98887157,1920,Catégorie 1920,Catégorie 1920
501,1313438965,1300,0.93056393,1300,Catégorie 1300,Catégorie 1300
502,904581873,1160,0.99583035,1160,Catégorie 1160,Catégorie 1160
503,1176503880,2583,0.99842414,2583,Piscine et accessoires,Piscine et accessoires
504,977983753,2705,0.99958152,2705,Livres neufs,Livres neufs
505,1270219647,2583,0.99997057,2583,Piscine et accessoires,Piscine et accessoires
506,1310711409,1300,0.69941424,1280,Catégorie 1300,Catégorie 1280
507,1122954644,10,0.55124204,10,Catégorie 10,Catégorie 10
508,1119234615,2280,0.5514086,2403,Catégorie 2280,Lots livres et magazines
509,929747083,2705,0.51667971,1280,Livres neufs,Catégorie 1280
510,1265190033,1560,0.81971215,2585,Catégorie 1560,Outillage de jardin
511,1279233724,1920,0.98187504,1920,Catégorie 1920,Catégorie 1920
512,1319412921,2583,0.95935087,2583,Piscine et accessoires,Piscine et accessoires
513,1301496340,1300,0.71102682,1300,Catégorie 1300,Catégorie 1300
514,1272648683,2060,0.94665642,2060,Catégorie 2060,Catégorie 2060
515,1097439610,1140,0.40466276,1160,Catégorie 1140,Catégorie 1160
516,849966199,1281,0.56007955,40,Jeux enfant,Catégorie 40
517,982631330,1320,0.74336685,1320,Catégorie 1320,Catégorie 1320
518,832902087,10,0.21820874,1180,Catégorie 10,Catégorie 1180
519,1316233952,60,0.99968444,60,Catégorie 60,Catégorie 60
520,1239564479,10,0.83010632,10,Catégorie 10,Catégorie 10
521,1072881773,1560,0.43125092,2522,Catégorie 1560,Fournitures papeterie
522,1172791606,2583,0.99799065,2583,Piscine et accessoires,Piscine et accessoires
523,1325847624,1320,0.72253429,1320,Catégorie 1320,Catégorie 1320
524,1276825385,1560,0.98595752,1560,Catégorie 1560,Catégorie 1560
525,1198097933,2705,0.9970038,2705,Livres neufs,Livres neufs
526,1313151156,1280,0.65271081,1280,Catégorie 1280,Catégorie 1280
527,1211983032,2583,0.99942547,2583,Piscine et accessoires,Piscine et accessoires
528,1256970633,2060,0.74435417,2522,Catégorie 2060,Fournitures papeterie
529,1244326113,2583,0.99921333,2583,Piscine et accessoires,Piscine et accessoires
530,1244007155,2582,0.54562641,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
531,1040431029,1160,0.98424073,1160,Catégorie 1160,Catégorie 1160
532,1311457329,2220,0.99939459,2220,Catégorie 2220,Catégorie 2220
533,1311399160,1300,0.97314846,1300,Catégorie 1300,Catégorie 1300
534,1093655997,1281,0.48204345,2462,Jeux enfant,Console et Jeux vidéos occasion
535,1119960014,1281,0.66726893,1281,Jeux enfant,Jeux enfant
536,1261329271,2582,0.7301363,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
537,1267011543,2705,0.99920294,2705,Livres neufs,Livres neufs
538,1128472827,1280,0.68037959,2403,Catégorie 1280,Lots livres et magazines
539,1169146886,1140,0.99810867,1140,Catégorie 1140,Catégorie 1140
540,1249694614,1320,0.79550245,1302,Catégorie 1320,Jeux et accessoires de plein air
541,1072916643,2060,0.34684445,2060,Catégorie 2060,Catégorie 2060
542,1250278197,2060,0.57739664,2060,Catégorie 2060,Catégorie 2060
543,1307759387,2462,0.95180047,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
544,1255751644,1940,0.99727905,1940,Catégorie 1940,Catégorie 1940
545,905285524,1301,0.99969106,1301,Lingerie enfant et jeu de bar,Lingerie enfant et jeu de bar
546,1196816023,1920,0.97573885,1920,Catégorie 1920,Catégorie 1920
547,1324189385,1302,0.87170772,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
548,1198175320,2705,0.9848061,2705,Livres neufs,Livres neufs
549,1198892203,2705,0.71695171,2705,Livres neufs,Livres neufs
550,1273460622,1560,0.90709266,1560,Catégorie 1560,Catégorie 1560
551,1233438465,2403,0.97913486,2403,Lots livres et magazines,Lots livres et magazines
552,1192264610,2522,0.95478949,2522,Fournitures papeterie,Fournitures papeterie
553,1198622536,1140,0.99960492,1140,Catégorie 1140,Catégorie 1140
554,1066977506,2705,0.25816127,1280,Livres neufs,Catégorie 1280
555,1323675171,1302,0.99916465,1302,Jeux et accessoires de plein air,Jeux et accessoires de plein air
556,1236934912,2905,0.99983661,2905,Jeux PC en téléchargement,Jeux PC en téléchargement
557,1283760970,2582,0.96992987,2582,Mobilier et accessoires de jardin,Mobilier et accessoires de jardin
558,1007668884,2280,0.99144649,2280,Catégorie 2280,Catégorie 2280
559,1024219964,2522,0.99774353,2522,Fournitures papeterie,Fournitures papeterie
560,897493434,1140,0.9637525,1140,Catégorie 1140,Catégorie 1140
561,1301446495,1560,0.65128105,1560,Catégorie 1560,Catégorie 1560
562,1261192161,2583,0.99536101,2583,Piscine et accessoires,Piscine et accessoires
563,1257229260,1300,0.93657522,1300,Catégorie 1300,Catégorie 1300
564,1275252737,1920,0.9812108,1920,Catégorie 1920,Catégorie 1920
565,859972530,10,0.30339687,2280,Catégorie 10,Catégorie 2280
566,1267985998,1300,0.99601288,1300,Catégorie 1300,Catégorie 1300
567,934572669,1160,0.99997259,1160,Catégorie 1160,Catégorie 1160
568,1311836899,2060,0.98929744,2060,Catégorie 2060,Catégorie 2060
569,698759856,40,0.45925821,40,Catégorie 40,Catégorie 40
570,1107660429,2583,0.99884388,2583,Piscine et accessoires,Piscine et accessoires
571,1113104622,1320,0.99469676,1320,Catégorie 1320,Catégorie 1320
572,1316229142,60,0.9999753,60,Catégorie 60,Catégorie 60
573,1313372674,1300,0.96385807,1300,Catégorie 1300,Catégorie 1300
574,1213708442,2280,0.99641542,2280,Catégorie 2280,Catégorie 2280
575,1244540475,2583,0.99999737,2583,Piscine et accessoires,Piscine et accessoires
576,1263721421,2583,0.99862055,2583,Piscine et accessoires,Piscine et accessoires
577,1317120376,1280,0.38425799,1280,Catégorie 1280,Catégorie 1280
578,1248849334,2522,0.99848213,2522,Fournitures papeterie,Fournitures papeterie
579,1007389017,2280,0.73661946,2280,Catégorie 2280,Catégorie 2280
580,1257420406,2060,0.98467569,1320,Catégorie 2060,Catégorie 1320
581,1319412544,2583,0.99999618,2583,Piscine et accessoires,Piscine et accessoires
582,1061544544,1320,0.34183739,1320,Catégorie 1320,Catégorie 1320
583,1289409881,2280,0.41178677,2280,Catégorie 2280,Catégorie 2280
584,1317017768,1280,0.37658653,2583,Catégorie 1280,Piscine et accessoires
585,1000969633,1320,0.98126793,1320,Catégorie 1320,Catégorie 1320
586,1026827655,2280,0.92220637,2280,Catégorie 2280,Catégorie 2280
587,894963676,10,0.21508976,10,Catégorie 10,Catégorie 10
588,1267397340,2060,0.95823251,2060,Catégorie 2060,Catégorie 2060
589,1265216910,2583,0.99928482,2583,Piscine et accessoires,Piscine et accessoires
590,1077796585,1180,0.99677324,1180,Catégorie 1180,Catégorie 1180
591,1097201514,1160,0.99524536,1160,Catégorie 1160,Catégorie 1160
592,1089022830,2705,0.98264795,60,Livres neufs,Catégorie 60
593,1167477874,1140,0.91963183,1280,Catégorie 1140,Catégorie 1280
594,1195807809,2583,0.99999604,2583,Piscine et accessoires,Piscine et accessoires
595,1107660058,2583,0.99909364,2583,Piscine et accessoires,Piscine et accessoires
596,1010298059,2403,0.60221193,2403,Lots livres et magazines,Lots livres et magazines
597,1009252863,2280,0.83668879,2280,Catégorie 2280,Catégorie 2280
598,1257551261,2220,0.99999846,2220,Catégorie 2220,Catégorie 2220
599,1311430800,1300,0.9585395,1300,Catégorie 1300,Catégorie 1300
600,1074870229,2585,0.64937003,2585,Outillage de jardin,Outillage de jardin
601,1310006750,1300,0.69458209,1300,Catégorie 1300,Catégorie 1300
602,1264021451,1320,0.7754527,1320,Catégorie 1320,Catégorie 1320
603,1302897196,50,0.94498263,50,Catégorie 50,Catégorie 50
604,1014691501,2280,0.84954177,2280,Catégorie 2280,Catégorie 2280
605,587641008,1140,0.85610836,1140,Catégorie 1140,Catégorie 1140
606,856041558,1160,0.99950704,1160,Catégorie 1160,Catégorie 1160
607,1276198364,10,0.44058227,2705,Catégorie 10,Livres neufs
608,1314048097,2060,0.92449292,2060,Catégorie 2060,Catégorie 2060
609,1313840990,1280,0.56565419,1280,Catégorie 1280,Catégorie 1280
610,1271558601,1300,0.91994296,1300,Catégorie 1300,Catégorie 1300
611,1136005045,1940,0.99113647,1940,Catégorie 1940,Catégorie 1940
612,1275721007,1280,0.56315162,1281,Catégorie 1280,Jeux enfant
613,1043740245,2583,0.99791015,2583,Piscine et accessoires,Piscine et accessoires
614,1254727931,1320,0.56445014,1320,Catégorie 1320,Catégorie 1320
615,1161812002,2280,0.89007347,2280,Catégorie 2280,Catégorie 2280
616,1186588880,2462,0.86905916,2462,Console et Jeux vidéos occasion,Console et Jeux vidéos occasion
617,1308945838,2522,0.96284894,2522,Fournitures papeterie,Fournitures papeterie
618,1289984316,1320,0.99546568,1320,Catégorie 1320,Catégorie 1320
